	thread_no	post_no	subject	author	tripcode	capcode	date	user_id	body
0	1198685309	1	Let's talk with Jim-san. Part7	名無し編集部員			2007-12-27 01:08:29	ffsa/Xof	" Let's talk with Jim-san , who is the manager of bbspink.com. 
If you can write your questions or some other things in English, 
please write them in English. 

Since Jim-san is very kind, 
so that in case you get spelling error, 
or write in incorrect grammar, 
he will be able to understand what you want to say. 

Those who cannot understand English may write them in Japanese. 
Accommodating persons will translate for you. 

このスレッドは、ピンクちゃんねるの管理人さんのジムさんと 
英語でお話しようスレです。 
英語できる人は、できれば英語で書いてくださいな。 
ジムさんは、とってもやさしいので 
文法とか単語のつづりが「かなり間違っている」英語でも 
きっとわかってくれますよん。 

英語はどうしても無理、って人は日本語でどうぞ。 
親切な人がきっと翻訳してくれます。 

Jim-san cap handle. 
Jim ◆6P7QkQf8Ys ＠Apparently admin ★ 

A previous thread 
Let's talk with Jim-san. Part6 
http://pie.bbspink.com/test/read.cgi/erobbs/1198672563/"
1	1198685309	2		名無し編集部員			2007-12-27 01:33:28	ffsa/Xof	
2	1198685309	3			79EROOYuCc		2007-12-27 01:39:35	xR3mGHI6	 もしもし？
3	1198685309	4		名無し編集部員			2007-12-27 01:41:11	Ya7oJ7Iy	" Jim-san 
I trust you."
4	1198685309	5		名無しさんだよもん			2007-12-27 01:42:15	7l/DVrXj	" 現在の最前線 

PINKちゃんねる秘密基地の秘密基地  
ttp://mamono.2ch.net/test/read.cgi/nanmin/1198580303/l50"
5	1198685309	6		名無し編集部員			2007-12-27 01:42:46	j2cWHQt3	 JIMさんは荒らしが横行する今のBBSPINKをどう思っていますか？
6	1198685309	7		名無し編集部員			2007-12-27 01:43:54	aoF4oE5i	" 79氏 
秘密基地板のスレ一覧見てもらえばわかるけど、 
ここも埋め立て荒らしにやられちゃってやばいんじゃないすか"
7	1198685309	8			79EROOYuCc		2007-12-27 01:44:12	xR3mGHI6	" >>6 

What do you think about bbspink, which is botherd by vandalism?"
8	1198685309	9		名無し編集部員			2007-12-27 01:44:28	ffsa/Xof	 Yoo-Hoo, Jim...
9	1198685309	10		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 01:45:04	???	" I can't go to mamono. They have me blocked...;) 
Working on the problem right now trying to find a 21st century solution. 
Sumi-masen. If I am not chatting right now."
10	1198685309	11			79EROOYuCc		2007-12-27 01:45:24	xR3mGHI6	 >>10　you have T-3
11	1198685309	12		名無し編集部員			2007-12-27 01:45:27	pwVB6i5I	" >>6英訳してみる。 
Mr.Jim,what do you thinking about multi-posting to BBSPINK and about itself now?"
12	1198685309	13		名無し編集部員			2007-12-27 01:46:14	1UcxCwBk	" Jim-san, 

19 ：名無し編集部員：2007/12/27(木) 00:49:35 ID:jCgz+jAk 
>>12 
    Mr. Jim. Don't you have a maru(●) ? 
    If you have one, use it."
13	1198685309	14		名無し編集部員			2007-12-27 01:47:23	iSyAVtRV	" >12 
>8"
14	1198685309	15		名無し編集部員			2007-12-27 01:48:39	5bqTHV1V	" >>10 
2ch exempted maru(●) user from post blocking."
15	1198685309	16		Jim	6P7QkQf8Ys	＠Apparently admin	2007-12-27 01:49:20	???	" >>13 I have maru. Doesn't work on my PC. Works on my laptop, but 
I don't work well on my laptop, so chotto matte kudasai. 
>>8 people trying to play god. Really they just wasting our air."
16	1198685309	17		名無し編集部員			2007-12-27 01:49:40	aWx+cSrO	" http://mamono.2ch.net/test/read.cgi/nanmin/1198580303/231 
231 ： ◆MUMUMUhnYI ：2007/12/27(木) 01:02:27 ?PLT(80260) 
I dare to post here to avoid garbled postings. 

12 
Jim-san, unfortunately, it's 2ch's policy. 

Comcast leaves so many open proxies. 
It is not fit for the current 2ch's policies. 
2ch banned accesses from Comcast for self-defense. 


http://mamono.2ch.net/test/read.cgi/nanmin/1198580303/235 
235 ： ◆MUMUMUhnYI ：2007/12/27(木) 01:03:17 ?PLT(80260) 
>>231 is my comment about banning comcast. 


http://mamono.2ch.net/test/read.cgi/nanmin/1198580303/243 
243 ： ◆MUMUMUhnYI ：2007/12/27(木) 01:05:54 ?PLT(80260) 
>>231 
> 2ch banned accesses from Comcast for self-defense. 

accesses => posts 

Sorry."
17	1198685309	18		名無し編集部員			2007-12-27 01:50:47	0t3B2K7+	 　Jimさん分かってんじゃん。
18	1198685309	19		名無し編集部員			2007-12-27 01:51:36	Ya7oJ7Iy	" このpeopleは住民を指しているのか荒らしを指しているのか低脳の俺には理解できません 
まあ住民なんだろうけどPlease do your bestとしかいいようがないな"
19	1198685309	20			WOLF/Lo/sE		2007-12-27 01:52:05	5qsGkDM0	" I said that you must make a compliant to FOX. 
Anyway,we want to suggest us masterplan. 
Suggest us right here."
20	1198685309	21		名無し編集部員			2007-12-27 01:55:48	IB8ZB5JP	 Can Mr. Jim solve this problem now?
21	1198685309	22			79EROOYuCc		2007-12-27 01:57:36	xR3mGHI6	" ごめんなさい、多分、こうです　>>20さん 

>>20 

we want you to suggest us masterplan."
22	1198685309	23			WOLF/Lo/sE		2007-12-27 02:00:07	5qsGkDM0	" >>22 
サンクス"
23	1198685309	24		名無し編集部員			2007-12-27 02:01:01	OQ5zjgaG	 あげ
24	1198685309	25			WOLF/Lo/sE		2007-12-27 02:01:49	5qsGkDM0	" I said that you must make a compliant to FOX. 
Anyway,we want you to suggest us masterplan. 
Suggest us right here."
25	1198685309	26		名無し編集部員			2007-12-27 02:04:10	JDp6juek	 っで、博之はニコニコの生放送の件で、FOXは何で忙しいんだっけ？もちつけ2.0？
26	1198685309	27		名無し編集部員			2007-12-27 02:08:27	t1yQbbPH	" http://pie.bbspink.com/test/read.cgi/erobbs/1198642933/77,95 
77 ★返答 名前：ピロリ[sage] 投稿日：2007/12/26(水) 20:17:50 ID:wAs+P/ZG 
>>71 

bbs.cgi 等は２ちゃんねるのを借りている。 
これってどういう意味? 

からはじめたほうがいいんじゃないかなという提案です。 

95 名前：名無し編集部員[sage] 投稿日：2007/12/26(水) 20:32:33 ID:IxJmyp93 
・JimはPINKを運営したいと思っている　（大前提） 
・掲示板運営には cgi 等 が必要 
・2chには便利な cgi 等 がある 

ここまではわかる 

その先を、Jimさんや79さんがどう考えてるのか 
おいらは知らない 

a) お互いに協力できればいいと思ってるので、cgi 等を借りてる 
b) エロを引き受けてるから、貸してくれて当然 
c) いや、あったから使ってるだけで、そんな意味とか考えたこと無いし…いきなりそんなこと言われても"
27	1198685309	28		名無し編集部員			2007-12-27 02:09:58	tMiImxVl	 ho
28	1198685309	29		うふ〜ん				DELETED	うふ〜ん
29	1198685309	30		うふ〜ん				DELETED	うふ〜ん
30	1198685309	31		うふ〜ん				DELETED	うふ〜ん
31	1198685309	32		名無し編集部員			2007-12-27 02:11:03	j2cWHQt3	" >>16 
貴方は荒らしを排除するシステム（プログラム）を 
作れますか？　作ろうとしていますか？"
32	1198685309	33		停止しました。。。				停止	真・スレッドストッパー。。。(￣ー￣)ﾆﾔﾘｯ
